id,title,year,venue,n_citation,in_degree
e105c43d-9c02-4ad6-97da-504c4b65a185,Understanding knowledge sharing in virtual communities: an integration of social capital and social cognitive theories,2006,decision support systems,2024,165
e1135307-72d6-4d4c-8f52-5561cd1d9cc2,The BikeNet mobile sensing system for cyclist experience mapping,2007,international conference on embedded networked sensor systems,447,87
e11494f4-5842-48b7-b884-2a5a116e8a6f,A Compound TCP Approach for High-Speed and Long Distance Networks,2006,international conference on computer communications,508,108
e115b93d-45af-4ffb-8cf0-4ac1a34caca6,Being there: the subjective experience of presence,1992,Presence: Teleoperators & Virtual Environments,217,88
e11674df-a9b6-49e8-a097-7325a88b87cb,The Semantic Web Revisited,2006,IEEE Intelligent Systems,2042,245
e11eae98-05b1-4cb9-bc9e-da7c74e6fd0f,Near-maximum-likelihood detection of MIMO systems using MMSE-based lattice reduction,2004,international conference on communications,450,118
e1263ada-afda-498c-a37d-9b545293118a,A scalable content-addressable network,2001,acm special interest group on data communication,9816,1821
e12a727b-3c99-432d-ae0e-d011ce5563a5,Proportional differentiated services: delay differentiation and packet scheduling,1999,acm special interest group on data communication,508,111
e12bfada-0cbb-4423-8d3c-be98790bc076,Entropy: a consolidation manager for clusters,2009,virtual execution environments,559,114
e12e23ce-a2aa-46de-88b8-6095926caff2,"Chunk-Based Resource Allocation in OFDMA Systems—Part II: Joint Chunk, Power and Bit Allocation",2012,IEEE Transactions on Communications,340,100
e12f967a-60df-46ef-837f-2ea11a7ab39d,Group Buying on the Web: A Comparison of Price-Discovery Mechanisms,2003,Management Science,555,35
e14766a9-6377-4f63-9298-4a7044e93a86,A Brief Introduction to PYTHIA 8.1,2008,Computer Physics Communications,4903,9
e14e0229-fad9-43e5-b29d-a0ec95ed7536,Exact admission control for networks with a bounded delay service,1996,IEEE\/ACM Transactions on Networking,410,113
e14f34d0-d798-4963-9786-ba9407ad15d0,GENIA corpus—a semantically annotated corpus for bio-textmining,2003,intelligent systems in molecular biology,868,175
e153659a-1a81-4740-87fc-68e324169318,Task-Driven Dictionary Learning,2012,IEEE Transactions on Pattern Analysis and Machine Intelligence,522,179
e1556a98-ed7b-4f7d-9de5-89a8c072a114,Expanding domain sentiment lexicon through double propagation,2009,international joint conference on artificial intelligence,359,88
e1690666-7f9f-4719-a67c-b9a79053314a,Simple Constructions of Almost k‐wise Independent Random Variables,1992,Random Structures and Algorithms,495,92
e173a9e7-14ca-4519-8e69-aaf60439896b,Information systems innovation for environmental sustainability,2010,Management Information Systems Quarterly,869,71
e1752f62-251e-4cf9-b4f2-b1c754cdf5c7,A completeness theorem for Kleene algebras and the algebra of regular events,1991,logic in computer science,700,119
e18b68bc-9a58-44cb-83b8-5d8e3a1143df,An algorithm for planning collision-free paths among polyhedral obstacles,1979,Communications of The ACM,2474,338
e18e57c8-0b90-44d1-ba5d-af092bc328ed,Recent improvements to the SMART domain-based sequence annotation resource,2002,Nucleic Acids Research,729,35
e195041e-b35f-4e15-b2b0-9fcc8ffb4030,Orientable textures for image-based pen-and-ink illustration,1997,international conference on computer graphics and interactive techniques,438,79
e19cf0a1-2f62-4acd-96d0-cdda4d9838cc,PID vs LQ control techniques applied to an indoor micro quadrotor,2004,intelligent robots and systems,1082,58
e1c1bb4c-4b22-4165-b924-5e50d308eccd,"Internet Users' Information Privacy Concerns (IUIPC): The Construct, the Scale, and a Causal Model",2004,Information Systems Research,1713,179
e1cab27a-b1fa-4677-b015-0914e2170bad,Network topology generators: degree-based vs. structural,2002,acm special interest group on data communication,522,110
e1d3a8ad-188b-4531-ae48-ad4070c3ae4e,First-order incremental block-based statistical timing analysis,2004,design automation conference,993,277
e1da0dae-e57c-4784-a052-92fd576d11eb,An optimal memory allocation scheme for scratch-pad-based embedded systems,2002,ACM Transactions in Embedded Computing Systems,369,98
e1dd77d3-f3c8-46c2-a2fe-69def0496036,Learning to parse database queries using inductive logic programming,1996,national conference on artificial intelligence,332,105
e1e066db-ce9c-4573-a0f6-24cf2a8068c6,Alert correlation in a cooperative intrusion detection framework,2002,ieee symposium on security and privacy,623,133
e1e0f3aa-e2b0-4a1f-971e-641b4698c8d8,Tag-Splitting: Adaptive Collision Arbitration Protocols for RFID Tag Identification,2007,IEEE Transactions on Parallel and Distributed Systems,903,48
e1e866d2-19e2-4639-b996-a12c870833e9,Stochastic Kriging for Simulation Metamodeling,2010,Operations Research,117,81
e1ec7dec-f5ae-4963-b1f6-34e90ff87690,The Case for Evaluating MapReduce Performance Using Workload Suites,2011,"modeling, analysis, and simulation on computer and telecommunication systems",362,99
e1ed30ba-442a-47b4-b053-1f8bb0d5b45f,Actions in context,2009,computer vision and pattern recognition,907,262
e1ef084d-6f28-4051-8411-1e24221218e6,The context-tree weighting method: basic properties,1995,IEEE Transactions on Information Theory,930,207
e1f02e41-5243-43a3-9e66-d75fcebc106f,ARACNE: An Algorithm for the Reconstruction of Gene Regulatory Networks in a Mammalian Cellular Context,2006,BMC Bioinformatics,1767,238
e1f0b559-09c7-4370-99db-7eeebc1dc17e,Genetic Network Inference: From Co-Expression Clustering to Reverse Engineering,2000,Bioinformatics,1096,125
e1f415bc-5ccf-45d4-b92c-af63c997113e,Piecewise quadratic stability of fuzzy systems,1999,IEEE Transactions on Fuzzy Systems,751,139
e1f560b7-5852-4b4d-b04a-b9a5da00a994,"Biographies, Bollywood, Boom-boxes and Blenders: Domain Adaptation for Sentiment Classification",2007,meeting of the association for computational linguistics,1495,335
e1fb24f4-e014-4008-b1c7-bb56e9f1638d,Simultaneous localization and map-building using active vision,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,616,105
e20175e3-16b9-4975-9480-682a1ade8588,Using Anytime Algorithms in Intelligent Systems,1996,Ai Magazine,668,103
e2063c9c-1f84-4f72-a494-cb316c4c4316,Ecological interface design: theoretical foundations,1992,systems man and cybernetics,1031,84
e2086564-385e-4f35-a5b7-a88f86a1d35a,Multiresolution analysis for surfaces of arbitrary topological type,1997,ACM Transactions on Graphics,930,153
e210a2ac-aac2-4f3d-a497-e013c0c8183f,Scene Summarization for Online Image Collections,2007,international conference on computer vision,331,92
e2110f7b-8fa5-47eb-9e92-1207e262adc9,A global quality measurement of pan-sharpened multispectral imagery,2004,IEEE Geoscience and Remote Sensing Letters,375,81
e218ddca-5927-4ade-a34e-f7e5046fd5d7,Retinal vessel segmentation using the 2-D Gabor wavelet and supervised classification,2006,IEEE Transactions on Medical Imaging,1073,160
e21d60f9-0fce-434e-9cf1-78b507ca1f83,Performance Analysis of High Performance Computing Applications on the Amazon Web Services Cloud,2010,ieee international conference on cloud computing technology and science,506,94
e2204e92-e6dc-4884-9bbc-200029491fc7,Multiresolution gray-scale and rotation invariant texture classification with local binary patterns,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,11012,1972
e228256e-7686-45ee-9dc0-6e5104026730,Subsequence Kernels for Relation Extraction,2006,neural information processing systems,374,100
e22f61f7-4636-4547-9991-bb9ccef59df1,A Two-Step Framework for Constructing Blind Image Quality Indices,2010,IEEE Signal Processing Letters,672,135
e2334183-3e30-45f1-982d-338367af3fe0,A lexicon driven approach to handwritten word recognition for real-time applications,1997,IEEE Transactions on Pattern Analysis and Machine Intelligence,336,83
e233d5dd-5c81-43b7-ba6b-c58a96c4cf51,Learning query intent from regularized click graphs,2008,international acm sigir conference on research and development in information retrieval,325,81
e2472011-1a31-40d8-ba98-302d7965b9d3,Dictionaries for Sparse Representation Modeling,2010,Proceedings of the IEEE,994,213
e24769e7-7cbf-4202-8882-432714defcf1,IEEE 802.11 packet delay-a finite retry limit analysis,2003,global communications conference,340,81
e24c78c7-5676-468f-b899-73d10fb517d0,Understanding TCP incast throughput collapse in datacenter networks,2009,,314,78
e2501320-86c1-40e6-99c4-1e3963a0853c,Composable controllers for physics-based character animation,2001,international conference on computer graphics and interactive techniques,454,85
e254188f-555d-497c-8784-a441d2a14f1e,Middleware: middleware challenges and approaches for wireless sensor networks,2006,IEEE Distributed Systems Online,609,74
e258053c-245d-4160-8cd7-4732919a399b,Capacity of multi-channel wireless networks: impact of number of channels and interfaces,2005,acm ieee international conference on mobile computing and networking,706,179
e2593748-76d0-41b2-ac6b-1f72abea0652,A conceptual framework and a toolkit for supporting the rapid prototyping of context-aware applications,2001,Human-Computer Interaction,3660,516
e260af1d-5adc-4ce9-98d7-f8f9c3b8adea,Topology Study of Photovoltaic Interface for Maximum Power Point Tracking,2007,IEEE Transactions on Industrial Electronics,574,34
e260bcfb-dda0-43da-8f0b-4e56f39eaa9f,TSPLIB—A Traveling Salesman Problem Library,1991,Informs Journal on Computing,1332,274
e2706698-482b-4fb3-85f3-37789fc296c6,Building Rome in a day,2011,Communications of The ACM,1465,229
e2707fe3-03c6-47d3-81ea-9876ee1b85b9,Radiometric CCD camera calibration and noise estimation,1994,IEEE Transactions on Pattern Analysis and Machine Intelligence,687,111
e2744cc2-dc4a-47c0-8a63-eb452e60e01b,OligoCalc: an online oligonucleotide properties calculator,2007,Nucleic Acids Research,799,1
e2783d80-103d-42b3-9e2c-7be06db3686a,Seeing Stars: Exploiting Class Relationships for Sentiment Categorization with Respect to Rating Scales,2005,meeting of the association for computational linguistics,1424,268
e27d201c-722f-4034-b6bb-9ab9ffa92cb3,An integrated scheme for automated video abstraction based on unsupervised cluster-validity analysis,1999,IEEE Transactions on Circuits and Systems for Video Technology,454,84
e287d331-eafe-4c44-bd14-5425a6127da8,EM-DD: An Improved Multiple-Instance Learning Technique,2002,neural information processing systems,643,181
e28da43b-4f7d-49b2-801d-95163891415e,A fusion approach for managing multi-granularity linguistic term sets in decision making,2000,Fuzzy Sets and Systems,802,92
e29179ff-a255-4384-a731-84fa6bcfc8f3,BioGRID: a general repository for interaction datasets,2006,Nucleic Acids Research,820,313
e293d941-a12a-4992-99a4-92af7676c023,Scheduling distributed applications: the SimGrid simulation framework,2003,cluster computing and the grid,442,89
e29fee25-bebe-4f73-84ae-a885c510a126,CEDD: color and edge directivity descriptor: a compact descriptor for image indexing and retrieval,2008,international conference on computer vision systems,222,112
e2a1c663-8e85-4564-936e-3d29620d803c,Space shift keying modulation for MIMO channels,2009,IEEE Transactions on Wireless Communications,511,158
e2a1e4b2-9f9b-42c6-9190-29ce97ea6440,Review of ranking methods in the data envelopment analysis context,2002,European Journal of Operational Research,874,46
e2b17346-c348-46d2-8b3c-628db4be8b11,Fundamental limits of reconstruction-based superresolution algorithms under local translation,2004,IEEE Transactions on Pattern Analysis and Machine Intelligence,447,96
e2b2a9ce-2584-4c4f-b8bc-a84b0ed0c5eb,Iterative construction of optimum signature sequence sets in synchronous CDMA systems,2001,IEEE Transactions on Information Theory,322,107
e2b6e885-bc93-4028-96dc-553b7a773e16,MULTIMODAL INTERFACES THAT PROCESS WHAT COMES NATURALLY,2000,Communications of The ACM,633,28
e2baa34c-eba8-45fc-ac64-693761c9680b,Adaptive clustering for mobile wireless networks,1997,IEEE Journal on Selected Areas in Communications,1892,359
e2bb54c8-c3f7-4029-bcfa-31531b4e4c20,Wavelet-based texture retrieval using generalized Gaussian density and Kullback-Leibler distance,2002,IEEE Transactions on Image Processing,1365,231
e2d56e70-7eb7-495c-91b4-b11b127cd278,On the capacity of hybrid wireless networks,2003,international conference on computer communications,599,182
e2d81dd6-fd8f-4c22-a4b3-6d0507538465,Effective Self-Training for Parsing,2006,north american chapter of the association for computational linguistics,388,118
e2e625b2-66ca-48b6-b9a5-34fe0f2a05f4,Semi-supervised Discriminant Analysis,2007,international conference on computer vision,613,132
e2ebad10-2f1a-4251-837c-642c5ee94279,What's decidable about hybrid automata?,1995,symposium on the theory of computing,1196,108
e2f12b2a-21b8-4359-ac8e-1e003614b550,Lecture Notes on Network Information Theory,2010,arXiv: Information Theory,211,88
e2f22331-954f-44cd-9d82-c3ccd1dea20b,From Data Mining to Knowledge Discovery in Databases,1996,Ai Magazine,9999,308
e2f3af1e-3c8e-48c2-9c78-946283697e58,Minimal-change integrity maintenance using tuple deletions,2005,Information & Computation,316,85
e2f47e3a-b757-4899-8770-cc2b26123d13,Cooperative Algorithms for MIMO Interference Channels,2011,IEEE Transactions on Vehicular Technology,367,89
e2f7a74a-8430-4463-94ce-fe85dfd309f9,ImageNet Classification with Deep Convolutional Neural Networks,2012,neural information processing systems,22884,3962
e2fdf670-0454-4ed4-9663-67b0502d1a0d,Spatially adaptive wavelet thresholding with context modeling for image denoising,2000,IEEE Transactions on Image Processing,1254,129
e30006aa-a666-4d31-a6e5-9464797811a6,On Discriminative vs. Generative Classifiers: A comparison of logistic regression and naive Bayes,2002,neural information processing systems,1777,322
e30a35cd-c0e6-4b27-9112-6ea5cb1cba3b,Asymptotic waveform evaluation for timing analysis,1990,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,2015,423
e310d9f3-867a-46ef-8e20-00a2e5fa6810,Maximizing Queueing Network Utility Subject to Stability: Greedy Primal-Dual Algorithm,2005,Queueing Systems,469,161
e317c386-9d3c-40c0-abcc-4ed7661dda7e,Location-Based Services for Mobile Telephony: a study of users' privacy concerns,2003,international conference on human-computer interaction,585,93
e3191c9b-63ee-4b20-97c0-e9295d7d48af,On image analysis by moments,1996,IEEE Transactions on Pattern Analysis and Machine Intelligence,649,88
e31acb45-2d1d-48bd-9a25-443edc8069bd,The Effect of Collaborative Forecasting on Supply Chain Performance,2001,Management Science,655,57
e321f6eb-983e-475a-8a23-3031cb1260b7,RCBR: a simple and efficient service for multiple time-scale traffic,1997,IEEE\/ACM Transactions on Networking,232,98
e32250e7-5b33-4449-aa1b-dd813770f38b,STAMP: Stanford Transactional Applications for Multi-Processing,2008,ieee international symposium on workload characterization,981,258
e32de27b-fb6c-4cde-b467-8eea7808b4cb,Passive dynamic walking,1990,The International Journal of Robotics Research,3824,508
e32fbc9a-5d39-4275-860f-6c97eca593ab,A reference ontology for biomedical informatics: the foundational model of anatomy,2003,Journal of Biomedical Informatics,386,197
e335e4ac-f33c-4edf-94cf-74ecaa44275a,Introduction of sensor spectral response into image fusion methods. Application to wavelet-based methods,2005,IEEE Transactions on Geoscience and Remote Sensing,459,79
e3384607-4fd3-470f-9938-0ea64700b315,Speech recognition by machines and humans,1997,Speech Communication,700,95
e33854dd-49a1-43e5-ae91-01c16c09a19c,Shape-from-silhouette of articulated objects and its use for human body kinematics estimation and motion capture,2003,computer vision and pattern recognition,431,85
e35c93fe-9736-4478-b5d8-94cb2f05627f,An implicit prioritized access protocol for wireless sensor networks,2002,real time systems symposium,351,81
e360ea1c-4462-4ba0-9b9f-9e1e0f8382ab,High-rate punctured convolutional codes for Viterbi and sequential decoding,1989,IEEE Transactions on Communications,413,82
e36154cf-678a-463e-9dbd-27aca4d7420f,XORs in the air: practical wireless network coding,2006,acm special interest group on data communication,3501,577
e36ccd3d-d629-4f1f-9863-8706b426cf40,Information systems in supply chain integration and management,2004,European Journal of Operational Research,1144,47
e3782574-ff2e-49c1-843a-c6d4329094eb,Capacity and power allocation for fading MIMO channels with channel estimation error,2006,IEEE Transactions on Information Theory,607,177
e3798a44-fde7-4a74-94a1-8dc1c8fe343c,Boosting bit rates in noninvasive EEG single-trial classifications by feature combination and multiclass paradigms,2004,IEEE Transactions on Biomedical Engineering,467,88
e37eca8e-3468-4850-89d5-2b3f7408004a,Weighted sum-rate maximization using weighted MMSE for MIMO-BC beamforming design,2008,IEEE Transactions on Wireless Communications,464,139
e38465ed-ee52-417d-892b-f38ce0c3226e,Jellyfish: networking data centers randomly,2012,networked systems design and implementation,300,86
e3857304-85d4-4b16-964e-93ea708fcf88,High data rate multiple input multiple output (MIMO) optical wireless communications using white led lighting,2009,IEEE Journal on Selected Areas in Communications,523,84
e389fa97-0461-4d42-876f-31d67c0690ca,The Curvature Primal Sketch,1986,IEEE Transactions on Pattern Analysis and Machine Intelligence,973,141
e38dffe7-66a9-474c-80c2-d77ba49afbbe,Towards the self-annotating web,2004,international world wide web conferences,479,84
e3916584-9e4f-4d35-a311-c3810dbca602,Self-Managed Systems: an Architectural Challenge,2007,international conference on software engineering,819,188
e3a5cec9-7e82-4c14-86ab-0d95a92712a7,Face Description with Local Binary Patterns: Application to Face Recognition,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,4678,857
e3b0069c-7e5e-443c-a347-342296aacf6a,Multiple k nearest neighbor query processing in spatial network databases,2006,advances in databases and information systems,707,73
e3b35287-b050-4cdd-818f-716535003d43,Capacity of Interference Channels With Partial Transmitter Cooperation,2007,IEEE Transactions on Information Theory,296,85
e3ba6428-74ba-41c2-9bd7-148a2c6308a8,Object-oriented programming: Themes and variations,1986,Ai Magazine,1156,84
e3bb5975-4e5f-47b8-adf5-f17e8c912190,A Novel Control Strategy for a Variable Speed Wind Turbine with a Permanent Magnet Synchronous Generator,2008,,582,6
e3c3a9fe-eb92-4a20-9fb9-229ec007ed05,The Misalignment of Product Architecture and Organizational Structure in Complex Product Development,2004,Management Science,680,49
e3ca3686-b725-4f9e-b82d-4e7006c40fc4,Preliminary guidelines for empirical research in software engineering,2002,IEEE Transactions on Software Engineering,1344,274
e3cce451-4f19-4f03-b2a7-25ce8fc826b4,The LAMA planner: guiding cost-based anytime planning with landmarks,2010,Journal of Artificial Intelligence Research,180,103
e3d24655-feff-4e3b-a63f-a9a2066cca38,BAliBASE: a benchmark alignment database for the evaluation of multiple alignment programs.,1999,Bioinformatics,422,113
e3e4a1e7-c811-4f80-bd11-18a29eeb6c87,The anatomy of a large-scale social search engine,2010,international world wide web conferences,440,110
e3e5ed13-bdb6-476e-bd7a-f0b4821a088f,Innovating mindfully with information technology,2004,Management Information Systems Quarterly,796,88
e3fa5058-9d5f-4251-b407-4cb0dfc5c26f,Optimizing OSPF/IS-IS weights in a changing world,2002,IEEE Journal on Selected Areas in Communications,709,129
e3fd281f-5611-4597-8216-fb67da209464,The sector bound approach to quantized feedback control,2005,IEEE Transactions on Automatic Control,443,130
e403cdaf-3dbb-4660-815e-c7a61ba3451d,Nymble: a High-Performance Learning Name-finder,1997,arXiv: Computation and Language,826,134
e407acd7-dfcf-4ee8-9140-6726c01abf4e,Representation Learning: A Review and New Perspectives,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,1978,626
e4124519-003e-4064-876c-865014bf6e2f,Shade: a fast instruction-set simulator for execution profiling,1994,measurement and modeling of computer systems,335,195
e412567a-0145-4ae4-8bd7-65818cb6edfe,Image super-resolution using gradient profile prior,2008,computer vision and pattern recognition,601,126
e4128b01-edcc-4749-b7f7-4a8798ae4f08,Multicast-based inference of network-internal loss characteristics,1999,IEEE Transactions on Information Theory,505,125
e41b2fd1-c576-453e-9a22-9b0eeafe308c,A real-time face tracker,1996,workshop on applications of computer vision,879,119
e4209f92-6f22-406c-9d10-10ebccb8bbc2,Improved heterogeneous distance functions,1997,Journal of Artificial Intelligence Research,1329,191
e4242955-c64f-4276-b020-ee7835a70d30,QoS routing in ad hoc wireless networks,1999,IEEE Journal on Selected Areas in Communications,759,125
e427f800-7a52-4845-a774-fd5c823634d2,Recovering documentation-to-source-code traceability links using latent semantic indexing,2003,international conference on software engineering,695,179
e428d749-c2f1-41da-a00e-ef44850bf4c3,Mesos: a platform for fine-grained resource sharing in the data center,2011,networked systems design and implementation,1109,263
e42c148a-f469-4302-a80d-39d5d1bcd91c,FlyBase: enhancing Drosophila Gene Ontology annotations,2009,Nucleic Acids Research,733,37
e435c51c-247b-4386-8238-0f4d5d754eca,Principal type-schemes for functional programs,1982,symposium on principles of programming languages,1262,178
e443b5b0-6692-4205-bf29-8fede9babebb,LANDMARC: indoor location sensing using active RFID,2003,pervasive computing and communications,2922,228
e444ac6a-725f-455b-b08c-0cd9510e2812,Coherent signal-subspace processing for the detection and estimation of angles of arrival of multiple wide-band sources,1985,"IEEE Transactions on Acoustics, Speech, and Signal Processing",1239,148
e4486b84-5717-4a5c-98ef-1afe7463a063,Automatic feature localisation with constrained local models,2008,Pattern Recognition,279,78
e44c5d6e-d017-4413-a8df-f4b3c1bcd47a,An Algorithm for the General Petri Net Reachability Problem,1984,SIAM Journal on Computing,620,79
e45428fe-d311-4ccf-976f-91c5f06f411d,MAC Essentials for Wireless Sensor Networks,2010,IEEE Communications Surveys and Tutorials,482,92
e45a03a2-923b-40d7-8ad9-f60b0fe9c5f8,Improving Word Representations via Global Context and Multiple Word Prototypes,2012,meeting of the association for computational linguistics,561,233
e467ce14-f754-4747-94fd-5250870dfc67,Phylocom: software for the analysis of phylogenetic community structure and trait evolution.,2008,Bioinformatics,1213,3
e4765fe1-8d56-476e-8a78-b8757f5be203,Effective site finding using link anchor information,2001,international acm sigir conference on research and development in information retrieval,376,79
e47e9042-a620-45d3-8a9e-aa023d2f1b88,The Livehoods Project: Utilizing Social Media to Understand the Dynamics of a City,2012,international conference on weblogs and social media,368,88
e483a7df-ee31-4e6c-b91f-c49ae747b926,Context caching using neighbor graphs for fast handoffs in a wireless network,2004,international conference on computer communications,366,88
e4866318-8f8b-480a-8c9b-1862b2d0e314,SAAM: a method for analyzing the properties of software architectures,1994,international conference on software engineering,718,105
e48694de-c53b-4588-9638-5affe99cb5b6,KPCA plus LDA: a complete kernel Fisher discriminant framework for feature extraction and recognition,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,872,173
e491c2e8-8b5c-4722-ad33-98b029afb369,State-of-the-Art in Visual Attention Modeling,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,1171,234
e49cf13d-bb12-4a51-a455-2ac3a8d34e36,The Guard Zone in Wireless Ad hoc Networks,2007,IEEE Transactions on Wireless Communications,259,99
e4a5c41a-005a-441e-ad5c-cd6e26a8757e,The Taste for Privacy: An Analysis of College Student Privacy Settings in an Online Social Network,2008,Journal of Computer-Mediated Communication,603,58
e4b79db8-3327-41a5-9857-8daaa7836769,Scalable Distributed Stream Processing,2003,conference on innovative data systems research,614,134
e4c118f7-ec46-490a-a8a4-864b709f71bb,"ARTag, a fiducial marker system using digital techniques",2005,computer vision and pattern recognition,885,132
e4cd3ab9-3ff1-47be-9ab7-911205551aeb,A robust timing and frequency synchronization for OFDM systems,2003,IEEE Transactions on Wireless Communications,686,155
e4ce0f01-9c23-4986-a8f6-e3cf697e8bf6,"Blast2GO: a universal tool for annotation, visualization and analysis in functional genomics research",2005,Bioinformatics,6149,52
e4ed08bb-0c70-4581-ad83-52f3c3c36f05,Smooth view-dependent level-of-detail control and its application to terrain rendering,1998,ieee visualization,1004,110
e4ee2d81-7629-4445-b4f3-55ef57bd42fd,A scalable location service for geographic ad hoc routing,2000,acm ieee international conference on mobile computing and networking,2154,436
e4f056cc-ab1e-4ca0-8754-fc81b133a47d,Small-World Phenomena and the Dynamics of Information,2002,neural information processing systems,455,87
e4f22a49-5a6c-4afc-8742-3d0897f50e07,A fast Fourier transform compiler,1999,programming language design and implementation,434,92
e4fdcfab-e88f-4f35-b94f-e80edf71fa80,Mining anomalies using traffic feature distributions,2005,acm special interest group on data communication,1320,254
e5006f88-105c-4bc2-8133-e7bb79f5a65b,A wavelet-based joint estimator of the parameters of long-range dependence,1999,IEEE Transactions on Information Theory,596,75
e5026cd3-0095-4c3e-a766-476990659b31,A comparison of background correction methods for two-colour microarrays,2007,Bioinformatics,848,20
e50411ef-4ffd-4253-a8a4-3308ee41612b,An exploratory study of the emerging role of electronic intermediaries,1997,International Journal of Electronic Commerce,909,67
e50fc60d-00c7-4b00-95e3-57899c6fb0b6,Gossip-based ad hoc routing,2002,international conference on computer communications,1219,228
e528e8cb-fa0e-4f0d-9500-3fb2b48edd1e,Robust Real-Time Unusual Event Detection using Multiple Fixed-Location Monitors,2008,IEEE Transactions on Pattern Analysis and Machine Intelligence,499,111
e529c18b-6d69-43d2-b87d-f81dc3154ee9,Age-related changes in modular organization of human brain functional networks.,2009,NeuroImage,547,42
e52bccf1-85ce-4636-8cbc-6652e0cdf900,Multifacet's general execution-driven multiprocessor simulator (GEMS) toolset,2005,ACM Sigarch Computer Architecture News,1666,475
e52e4d9f-ad0e-46e2-a7bf-838559aa2b7e,Solving symmetric and asymmetric TSPs by ant colonies,1996,,683,41
e5314e77-4d67-4071-9f4c-7fc85e2958d1,A framework for uplink power control in cellular radio systems,1995,IEEE Journal on Selected Areas in Communications,2500,694
e5341b13-cc3a-4e7c-ac03-ef992c5fd1d0,Experiencing SAX: a novel symbolic representation of time series,2007,Data Mining and Knowledge Discovery,726,163
e5367a53-d567-46e3-ae80-c8575f34f6a8,"Game theory in communications: motivation, explanation, and application to power control",2001,global communications conference,358,83
e537d143-155e-4ca0-8ae8-66b777a77fea,Distributed Optimization and Statistical Learning via the Alternating Direction Method of Multipliers,2011,,7007,1541
e538675e-05ad-428e-bb0e-17348090f33f,A filtering algorithm for constraints of difference in CSPs,1994,national conference on artificial intelligence,955,105
e53c8efb-d371-4e26-910a-a57bdac34982,A clean slate 4D approach to network control and management,2005,acm special interest group on data communication,820,149
e53cf47b-42d4-4624-9ea0-d1e1e9e889e7,How to generate cryptographically strong sequences of pseudo-random bits,1984,SIAM Journal on Computing,1668,176
e541cb67-926b-4d85-8706-78654b2cdedb,Collecting Highly Parallel Data for Paraphrase Evaluation,2011,meeting of the association for computational linguistics,171,89
e5458fa1-b597-4fe3-9871-37157e42225e,On the Use of SIFT Features for Face Authentication,2006,computer vision and pattern recognition,372,77
e5471735-09fe-4370-a870-e14c92e5b051,Unsupervised classification using polarimetric decomposition and the complex Wishart classifier,1999,IEEE Transactions on Geoscience and Remote Sensing,777,102
e54869b3-733d-4a24-ace0-d0b19b8380ee,"Pathway Commons, a web resource for biological pathway data",2011,Nucleic Acids Research,622,75
e54af4c8-a604-4336-aaab-ae3a6c4b5fa3,Efficient Online and Batch Learning Using Forward Backward Splitting,2009,Journal of Machine Learning Research,532,106
e5508eae-f26b-4efb-95e9-712458c6063b,A two-step approach to hallucinating faces: global parametric model and local nonparametric model,2001,computer vision and pattern recognition,376,98
e5523cef-6c7d-4e9c-8024-82c4ab075e6a,Access and Alignment of Data in an Array Processor,1975,IEEE Transactions on Computers,1684,230
e556fadc-6962-4764-952f-2df03dd2be28,"Clarifying business models: Origins, present, and future of the concept",2005,Communications of The Ais,2873,78
e55dc365-8669-4113-99c3-00ac394ab36e,Unifying SAT-based and graph-based planning,1999,international joint conference on artificial intelligence,611,92
e56177b6-d68b-4980-ab4e-f49c6fc2533d,Can homomorphic encryption be practical,2011,ieee international conference on cloud computing technology and science,537,126
e56450ab-974b-450a-976c-c2548a1d6537,Composite kernels for hyperspectral image classification,2006,IEEE Geoscience and Remote Sensing Letters,648,154
e5647db2-f367-4050-a0e9-46665ad4e1fd,An insight into classification with imbalanced data: Empirical results and current trends on using data intrinsic characteristics,2013,Information Sciences,425,94
e56afdec-00fa-4574-8ddd-0c3aa162c339,Learning to Hash with Binary Reconstructive Embeddings,2009,neural information processing systems,439,169
e56d9ddb-2162-4365-af7a-e8c0205ec447,On the privacy preserving properties of random data perturbation techniques,2003,international conference on data mining,627,125
e5767879-f411-46ae-9e47-be1dc2b893ec,A design theory for systems that support emergent knowledge processes,2002,Management Information Systems Quarterly,1280,123
e57bde4c-e17f-4ca2-bd35-e2db2d1ab0a1,Distributed fault-tolerant real-time systems: the Mars approach,1989,international symposium on microarchitecture,252,126
e57c8bb3-8fc6-4015-a700-852def642f95,Learning Object Material Categories via Pairwise Discriminant Analysis,2007,computer vision and pattern recognition,660,0
e57d5178-eb38-4375-90ef-e9286d033c86,Generalization by Weight-Elimination with Application to Forecasting,1991,neural information processing systems,547,75
e5851278-e1d7-4f22-bb7e-9a77a802e64d,How to Construct Polar Codes,2013,IEEE Transactions on Information Theory,309,97
e585445c-5164-49ef-b96f-c61664c222b1,Emotion recognition based on physiological changes in music listening,2008,IEEE Transactions on Pattern Analysis and Machine Intelligence,665,115
